DEWP,TEMP,PRES,Iws,Is,Ir,pm2.5
-2.0,4.0,1017.0,261.54,0.0,0.0,22.0
-18.0,-4.0,1025.0,15.65,0.0,0.0,55.0
2.0,11.0,1030.0,23.69,0.0,0.0,40.0
-15.0,0.0,1027.0,11.17,0.0,0.0,16.0
9.0,12.0,1013.0,1.34,0.0,0.0,174.0
21.0,22.0,994.0,1.79,0.0,0.0,54.0
16.0,34.0,1002.0,1.78,0.0,0.0,24.0
14.0,16.0,1003.0,1.79,0.0,0.0,207.0
-1.0,3.0,1025.0,18.79,0.0,0.0,57.0
-16.0,-5.0,1029.0,1.79,0.0,0.0,235.0
14.0,15.0,1009.0,54.97,0.0,0.0,164.0
-20.0,-11.0,1033.0,3.58,0.0,0.0,97.0
14.0,27.0,1001.0,1.78,0.0,0.0,79.0
20.0,20.0,1010.0,0.89,0.0,0.0,145.0
-12.0,14.0,1022.0,223.94,0.0,0.0,10.0
19.0,21.0,1006.0,4.92,0.0,0.0,191.0
1.0,24.0,1003.0,53.63,0.0,0.0,61.0
-1.0,4.0,1016.0,0.89,0.0,0.0,262.0
-8.0,7.0,1019.0,1.79,0.0,0.0,213.0
-2.0,19.0,1013.0,3.13,0.0,0.0,69.0
-7.0,0.0,1022.0,0.89,0.0,0.0,264.0
15.0,25.0,1010.0,4.92,0.0,0.0,95.0
12.0,15.0,1026.0,0.89,0.0,0.0,102.0
0.0,22.0,1006.0,71.53,0.0,0.0,34.0
-26.0,-12.0,1041.0,11.17,0.0,0.0,28.0
18.0,19.0,1007.0,0.89,0.0,0.0,68.0
18.0,20.0,1016.0,1.78,0.0,0.0,53.0
23.0,24.0,1007.0,3.13,0.0,4.0,42.0
-1.0,16.0,1014.0,0.89,0.0,0.0,59.0
17.0,22.0,998.0,0.89,0.0,0.0,40.0
13.0,13.0,1017.0,1.79,0.0,0.0,74.0
18.0,20.0,1006.0,3.56,0.0,0.0,90.0
-3.0,7.0,1026.0,2.68,0.0,0.0,246.0
20.0,22.0,1004.0,1.78,0.0,0.0,117.0
24.0,28.0,1007.0,5.36,0.0,0.0,69.0
-23.0,-8.0,1026.0,27.27,0.0,0.0,52.0
-1.0,3.0,1020.0,1.79,0.0,0.0,432.0
21.0,24.0,1005.0,20.12,0.0,8.0,30.0
17.0,20.0,1014.0,1.79,0.0,0.0,118.0
0.0,2.0,1017.0,1.79,0.0,0.0,261.0
-17.0,15.0,1024.0,22.79,0.0,0.0,12.0
-7.0,-4.0,1030.0,4.92,0.0,0.0,66.0
9.0,21.0,1005.0,160.94,0.0,0.0,12.0
15.0,18.0,1020.0,16.1,0.0,0.0,562.0
-25.0,-12.0,1030.0,12.96,0.0,0.0,11.0
12.0,30.0,1004.0,33.96,0.0,0.0,9.0
19.0,24.0,1006.0,5.37,0.0,0.0,62.0
-8.0,0.0,1035.0,223.6,0.0,0.0,10.0
17.0,29.0,1011.0,21.0,0.0,0.0,48.0
-9.0,-2.0,1028.0,3.13,0.0,0.0,145.0
-25.0,-12.0,1035.0,50.06,0.0,0.0,34.0
-10.0,18.0,1017.0,15.2,0.0,0.0,12.0
-2.0,4.0,999.0,8.05,0.0,0.0,124.0
15.0,29.0,1005.0,76.9,0.0,0.0,132.0
-7.0,0.0,1027.0,0.45,0.0,0.0,232.0
11.0,13.0,1014.0,0.89,0.0,0.0,206.0
24.0,27.0,1003.0,0.89,0.0,0.0,79.0
24.0,26.0,1008.0,0.89,0.0,0.0,52.0
-11.0,11.0,1012.0,2.23,0.0,0.0,88.0
-4.0,1.0,1018.0,0.89,0.0,0.0,305.0
-3.0,3.0,1021.0,0.89,0.0,0.0,71.0
-18.0,2.0,1029.0,4.9,0.0,0.0,143.0
-11.0,-8.0,1028.0,0.89,0.0,0.0,86.0
-5.0,3.0,1011.0,1.79,0.0,0.0,88.0
15.0,38.0,998.0,10.28,0.0,0.0,31.0
21.0,22.0,1013.0,1.79,0.0,0.0,113.0
-4.0,10.0,1021.0,1.78,0.0,0.0,106.0
-7.0,-4.0,1017.0,1.79,0.0,0.0,200.0
-10.0,5.0,1036.0,4.02,0.0,0.0,9.0
19.0,21.0,1008.0,44.26,0.0,0.0,195.0
13.0,14.0,1017.0,1.78,0.0,0.0,94.0
5.0,11.0,1027.0,54.09,0.0,3.0,15.0
-22.0,-10.0,1028.0,21.01,0.0,0.0,27.0
-7.0,-1.0,1011.0,1.34,0.0,0.0,248.0
-1.0,-1.0,1024.0,2.68,0.0,5.0,177.0
-12.0,1.0,1019.0,0.89,0.0,0.0,197.0
-11.0,3.0,1013.0,3.13,0.0,0.0,148.0
-4.0,13.0,1018.0,0.89,0.0,0.0,175.0
-5.0,-2.0,1025.0,0.89,0.0,0.0,86.0
-8.0,8.0,1025.0,9.39,0.0,0.0,61.0
4.0,13.0,1022.0,1.79,0.0,0.0,9.0
20.0,26.0,999.0,1.79,0.0,0.0,217.0
-8.0,-3.0,1034.0,1.79,0.0,0.0,39.0
15.0,19.0,1013.0,42.48,0.0,0.0,119.0
20.0,30.0,1009.0,3.56,0.0,0.0,119.0
-12.0,-5.0,1018.0,0.89,0.0,0.0,265.0
-14.0,2.0,1026.0,183.29,0.0,0.0,13.0
21.0,25.0,1006.0,60.35,0.0,0.0,29.0
17.0,21.0,1006.0,0.89,0.0,0.0,95.0
-14.0,8.0,1026.0,16.99,0.0,0.0,12.0
-18.0,8.0,1027.0,37.55,0.0,0.0,24.0
-22.0,-3.0,1032.0,28.15,0.0,0.0,14.0
12.0,26.0,1017.0,1.79,0.0,0.0,31.0
25.0,29.0,1004.0,1.78,0.0,0.0,141.0
23.0,30.0,1004.0,12.52,0.0,0.0,90.0
-3.0,-3.0,1032.0,6.7,0.0,0.0,416.0
-14.0,7.0,1014.0,32.2,0.0,0.0,41.0
11.0,29.0,1008.0,3.13,0.0,0.0,10.0
8.0,16.0,1019.0,16.55,0.0,0.0,207.0
13.0,23.0,1012.0,35.76,0.0,0.0,88.0
12.0,13.0,1014.0,1.79,0.0,32.0,17.0
16.0,27.0,1003.0,4.46,0.0,0.0,74.0
7.0,13.0,1013.0,0.89,0.0,0.0,57.0
-11.0,8.0,1024.0,3.13,0.0,0.0,89.0
22.0,28.0,1005.0,2.68,0.0,0.0,113.0
23.0,25.0,1002.0,2.67,0.0,0.0,250.0
-11.0,15.0,1012.0,342.0,0.0,0.0,15.0
21.0,27.0,1002.0,16.09,0.0,0.0,56.0
-7.0,-4.0,1029.0,4.47,0.0,0.0,333.0
5.0,21.0,1011.0,46.5,0.0,0.0,60.0
2.0,20.0,1019.0,0.89,0.0,0.0,7.0
-6.0,-4.0,1030.0,0.45,0.0,0.0,400.0
5.0,24.0,1009.0,51.87,0.0,0.0,90.0
10.0,24.0,1013.0,11.18,0.0,0.0,175.0
-1.0,1.0,1016.0,0.89,0.0,0.0,139.0
-3.0,4.0,1023.0,1.78,0.0,0.0,151.0
2.0,9.0,1010.0,1.78,0.0,0.0,87.0
16.0,23.0,1003.0,36.21,0.0,0.0,237.0
-10.0,6.0,1025.0,9.84,0.0,0.0,65.0
24.0,25.0,1002.0,1.79,0.0,0.0,40.0
-3.0,6.0,1022.0,21.91,0.0,0.0,20.0
-5.0,25.0,1011.0,3.13,0.0,0.0,97.0
-1.0,15.0,1015.0,40.23,0.0,0.0,153.0
0.0,7.0,1023.0,1.79,0.0,0.0,33.0
-6.0,1.0,1032.0,0.89,0.0,0.0,49.0
-6.0,13.0,1026.0,4.92,0.0,0.0,120.0
-4.0,8.0,1019.0,23.7,0.0,0.0,148.0
14.0,16.0,1021.0,0.89,0.0,0.0,197.0
-17.0,-10.0,1024.0,29.95,0.0,0.0,25.0
-17.0,-6.0,1034.0,33.08,0.0,0.0,9.0
-5.0,-3.0,1031.0,1.79,0.0,0.0,191.0
-18.0,-5.0,1025.0,3.13,0.0,0.0,44.0
14.0,33.0,1012.0,12.96,0.0,0.0,47.0
20.0,25.0,1005.0,16.09,0.0,0.0,48.0
-6.0,-3.0,1028.0,1.34,0.0,0.0,144.0
3.0,14.0,1024.0,7.15,0.0,0.0,9.0
18.0,20.0,998.0,1.79,0.0,0.0,27.0
-16.0,-7.0,1033.0,8.49,0.0,0.0,165.0
-13.0,1.0,1031.0,1.78,0.0,0.0,77.0
-29.0,-1.0,1028.0,222.16,0.0,0.0,6.0
-7.0,-4.0,1029.0,37.99,0.0,0.0,151.0
-22.0,-2.0,1034.0,61.25,0.0,0.0,12.0
-6.0,-2.0,1030.0,1.78,0.0,0.0,113.0
-5.0,-2.0,1019.0,39.33,0.0,0.0,215.0
-4.0,-3.0,1032.0,1.79,0.0,0.0,372.0
-14.0,-8.0,1023.0,7.6,0.0,0.0,149.0
-22.0,-8.0,1033.0,0.89,0.0,0.0,49.0
4.0,20.0,1010.0,45.14,0.0,0.0,82.0
19.0,27.0,1002.0,22.36,0.0,0.0,49.0
6.0,18.0,1009.0,71.95,0.0,0.0,7.0
-14.0,10.0,1022.0,4.92,0.0,0.0,15.0
6.0,16.0,1021.0,1.79,0.0,0.0,48.0
-4.0,-2.0,1028.0,13.87,0.0,0.0,203.0
-24.0,-2.0,1024.0,95.66,0.0,0.0,12.0
7.0,24.0,1009.0,1.79,0.0,0.0,202.0
20.0,26.0,1006.0,1.79,0.0,0.0,67.0
-18.0,-2.0,1029.0,74.2,0.0,0.0,8.0
3.0,8.0,1003.0,1.79,0.0,0.0,97.0
-4.0,6.0,1010.0,0.89,0.0,0.0,148.0
-15.0,2.0,1027.0,3.13,0.0,0.0,19.0
3.0,22.0,1010.0,4.02,0.0,0.0,133.0
11.0,11.0,1014.0,1.79,0.0,11.0,86.0
17.0,20.0,1018.0,1.79,0.0,0.0,141.0
16.0,26.0,1003.0,8.04,0.0,0.0,20.0
-16.0,12.0,1009.0,8.5,0.0,0.0,25.0
-14.0,6.0,1025.0,54.99,0.0,0.0,80.0
1.0,21.0,1007.0,53.2,0.0,0.0,149.0
19.0,20.0,1006.0,1.79,0.0,0.0,92.0
5.0,25.0,1014.0,4.92,0.0,0.0,42.0
17.0,20.0,1006.0,10.28,0.0,3.0,65.0
5.0,23.0,1020.0,3.13,0.0,0.0,11.0
20.0,22.0,1011.0,8.05,0.0,0.0,174.0
8.0,10.0,1023.0,3.12,0.0,0.0,215.0
-1.0,3.0,1022.0,11.18,0.0,0.0,51.0
17.0,21.0,1015.0,23.24,0.0,0.0,27.0
-24.0,3.0,1031.0,150.64,0.0,0.0,24.0
-8.0,12.0,1018.0,33.98,0.0,0.0,15.0
19.0,24.0,1009.0,35.77,0.0,0.0,162.0
-12.0,-4.0,1019.0,0.89,0.0,0.0,170.0
20.0,21.0,1005.0,3.58,0.0,6.0,104.0
-7.0,-6.0,1020.0,12.97,0.0,0.0,225.0
-12.0,-4.0,1024.0,8.94,0.0,0.0,141.0
13.0,19.0,1003.0,3.13,0.0,0.0,138.0
17.0,19.0,1011.0,0.89,0.0,0.0,207.0
-8.0,15.0,1024.0,8.94,0.0,0.0,27.0
-22.0,-6.0,1035.0,318.71,0.0,0.0,13.0
-16.0,15.0,1019.0,280.73,0.0,0.0,13.0
15.0,19.0,1013.0,7.16,0.0,0.0,121.0
19.0,28.0,1009.0,38.0,0.0,0.0,196.0
-8.0,-1.0,1027.0,15.2,0.0,0.0,146.0
13.0,30.0,1012.0,3.13,0.0,0.0,21.0
-13.0,1.0,1017.0,1.78,0.0,0.0,293.0
9.0,14.0,1016.0,0.89,0.0,0.0,29.0
1.0,28.0,997.0,22.79,0.0,0.0,111.0
-22.0,-17.0,1038.0,20.13,0.0,0.0,58.0
14.0,30.0,999.0,19.22,0.0,0.0,51.0
-1.0,5.0,1003.0,0.89,0.0,0.0,450.0
19.0,22.0,1007.0,1.79,0.0,0.0,28.0
-6.0,-4.0,1025.0,61.27,17.0,0.0,108.0
9.0,18.0,1011.0,1.34,0.0,0.0,15.0
23.0,27.0,1002.0,4.47,0.0,0.0,63.0
5.0,11.0,1018.0,103.26,0.0,0.0,161.0
17.0,19.0,1002.0,1.79,0.0,0.0,21.0
-7.0,-6.0,1031.0,0.89,13.0,0.0,82.0
15.0,24.0,1008.0,1.79,0.0,0.0,117.0
-17.0,1.0,1027.0,6.71,0.0,0.0,42.0
1.0,4.0,1022.0,2.68,0.0,0.0,144.0
16.0,18.0,1009.0,12.08,0.0,0.0,18.0
8.0,11.0,1023.0,1.79,0.0,0.0,140.0
-5.0,1.0,1016.0,5.37,0.0,0.0,50.0
-16.0,11.0,1024.0,11.62,0.0,0.0,12.0
21.0,31.0,1001.0,4.02,0.0,1.0,78.0
15.0,20.0,1009.0,12.07,0.0,0.0,94.0
13.0,18.0,1009.0,16.09,0.0,1.0,55.0
22.0,27.0,1009.0,10.28,0.0,0.0,131.0
-10.0,7.0,1024.0,3.13,0.0,0.0,73.0
4.0,25.0,1006.0,8.94,0.0,0.0,46.0
-25.0,-8.0,1028.0,291.43,0.0,0.0,10.0
18.0,21.0,1012.0,1.78,0.0,0.0,125.0
2.0,10.0,1014.0,1.78,0.0,0.0,179.0
-9.0,6.0,1022.0,43.81,0.0,0.0,12.0
-21.0,-4.0,1032.0,172.12,0.0,0.0,13.0
14.0,17.0,1009.0,0.89,0.0,0.0,449.0
-4.0,13.0,1005.0,3.13,0.0,0.0,62.0
-9.0,6.0,1021.0,2.67,0.0,0.0,72.0
-23.0,-13.0,1033.0,93.43,0.0,0.0,20.0
-8.0,1.0,1029.0,0.89,0.0,0.0,48.0
20.0,21.0,1002.0,4.02,0.0,22.0,39.0
7.0,15.0,1018.0,2.23,0.0,0.0,68.0
4.0,27.0,1008.0,19.21,0.0,0.0,74.0
20.0,25.0,1014.0,7.16,0.0,0.0,139.0
-6.0,5.0,1006.0,16.54,0.0,0.0,213.0
-12.0,-5.0,1014.0,1.78,0.0,0.0,190.0
-26.0,-4.0,1039.0,62.58,0.0,0.0,16.0
22.0,23.0,1004.0,0.89,0.0,0.0,88.0
20.0,22.0,1003.0,3.58,0.0,0.0,31.0
-20.0,-3.0,1032.0,1.78,0.0,0.0,21.0
-23.0,-2.0,1036.0,82.7,0.0,0.0,29.0
-9.0,21.0,1017.0,180.59,0.0,0.0,50.0
-15.0,-8.0,1027.0,1.79,0.0,0.0,150.0
4.0,11.0,1003.0,1.78,0.0,0.0,30.0
23.0,27.0,1002.0,22.35,0.0,0.0,56.0
-20.0,-2.0,1031.0,218.57,0.0,0.0,18.0
23.0,27.0,1002.0,4.92,0.0,0.0,86.0
-2.0,23.0,1016.0,1.79,0.0,0.0,13.0
22.0,27.0,1005.0,2.68,0.0,0.0,101.0
-8.0,23.0,1009.0,5.81,0.0,0.0,52.0
22.0,26.0,1006.0,3.58,0.0,0.0,94.0
18.0,23.0,1016.0,1.78,0.0,0.0,71.0
8.0,28.0,1006.0,22.8,0.0,0.0,77.0
19.0,22.0,1006.0,2.67,0.0,0.0,187.0
16.0,21.0,998.0,1.79,0.0,1.0,21.0
19.0,33.0,1005.0,1.79,0.0,0.0,95.0
21.0,23.0,1001.0,0.89,0.0,0.0,86.0
-1.0,12.0,1009.0,37.55,0.0,0.0,223.0
-20.0,3.0,1026.0,78.67,0.0,0.0,9.0
10.0,14.0,1016.0,1.79,0.0,0.0,42.0
-20.0,7.0,1012.0,45.59,0.0,0.0,13.0
1.0,3.0,1021.0,0.89,0.0,0.0,102.0
16.0,18.0,1010.0,1.79,0.0,0.0,140.0
-20.0,8.0,1019.0,1.79,0.0,0.0,127.0
-1.0,28.0,1005.0,103.73,0.0,0.0,8.0
2.0,10.0,1016.0,6.26,0.0,0.0,66.0
-22.0,-1.0,1028.0,17.44,0.0,0.0,21.0
-15.0,-7.0,1033.0,0.89,0.0,0.0,65.0
6.0,15.0,1014.0,0.89,0.0,0.0,352.0
22.0,26.0,1007.0,0.89,0.0,0.0,96.0
17.0,23.0,1008.0,3.58,0.0,0.0,119.0
13.0,27.0,1012.0,6.26,0.0,0.0,55.0
-7.0,-5.0,1031.0,21.46,0.0,0.0,205.0
-11.0,9.0,1029.0,30.84,0.0,0.0,9.0
-3.0,24.0,1010.0,29.06,0.0,0.0,76.0
-16.0,3.0,1029.0,196.7,0.0,0.0,9.0
-18.0,-9.0,1024.0,3.57,0.0,0.0,44.0
14.0,27.0,1009.0,43.81,0.0,0.0,115.0
-16.0,-7.0,1032.0,2.68,0.0,0.0,201.0
-11.0,-9.0,1031.0,17.89,0.0,0.0,240.0
13.0,15.0,1011.0,0.89,0.0,0.0,440.0
23.0,25.0,1005.0,8.05,0.0,1.0,163.0
24.0,30.0,1009.0,1.79,0.0,0.0,202.0
-20.0,2.0,1026.0,1.79,0.0,0.0,80.0
4.0,22.0,1009.0,41.12,0.0,0.0,80.0
-18.0,11.0,1022.0,5.37,0.0,0.0,22.0
16.0,25.0,1014.0,5.37,0.0,0.0,164.0
20.0,22.0,1005.0,0.89,0.0,0.0,104.0
25.0,27.0,1000.0,0.89,0.0,0.0,204.0
-16.0,-4.0,1019.0,6.71,0.0,0.0,171.0
-21.0,-12.0,1032.0,16.09,0.0,0.0,22.0
8.0,22.0,1013.0,12.96,0.0,0.0,137.0
18.0,27.0,1000.0,59.0,0.0,0.0,156.0
21.0,23.0,1013.0,35.77,0.0,0.0,60.0
-16.0,8.0,1021.0,3.13,0.0,0.0,21.0
17.0,18.0,1014.0,6.26,0.0,0.0,136.0
-20.0,-10.0,1022.0,0.89,0.0,0.0,111.0
-21.0,-3.0,1030.0,109.95,0.0,0.0,9.0
23.0,28.0,1005.0,21.91,0.0,0.0,51.0
-2.0,19.0,1010.0,286.54,0.0,0.0,27.0
11.0,16.0,1011.0,0.89,0.0,0.0,163.0
-8.0,3.0,1024.0,0.89,0.0,0.0,87.0
23.0,31.0,1000.0,13.41,0.0,0.0,75.0
3.0,5.0,1020.0,16.99,0.0,8.0,46.0
-15.0,15.0,1020.0,70.64,0.0,0.0,24.0
19.0,30.0,1010.0,13.41,0.0,0.0,215.0
-9.0,16.0,1015.0,0.89,0.0,0.0,16.0
23.0,25.0,1000.0,22.8,0.0,14.0,38.0
-18.0,12.0,1025.0,3.13,0.0,0.0,26.0
9.0,13.0,1015.0,5.81,0.0,1.0,113.0
22.0,30.0,1001.0,17.88,0.0,0.0,49.0
-22.0,5.0,1021.0,42.02,0.0,0.0,30.0
-20.0,-6.0,1028.0,26.37,0.0,0.0,16.0
14.0,24.0,1012.0,9.84,0.0,0.0,96.0
21.0,27.0,995.0,0.89,0.0,0.0,51.0
0.0,16.0,1010.0,0.89,0.0,0.0,11.0
-2.0,19.0,1013.0,7.6,0.0,0.0,36.0
-21.0,-11.0,1028.0,16.99,0.0,0.0,39.0
1.0,3.0,1015.0,15.19,0.0,1.0,57.0
2.0,9.0,1029.0,4.47,0.0,0.0,66.0
-8.0,-7.0,1025.0,4.47,0.0,0.0,731.0
5.0,10.0,1020.0,42.92,0.0,2.0,30.0
-25.0,-8.0,1038.0,1.79,0.0,0.0,17.0
10.0,32.0,1014.0,0.89,0.0,0.0,17.0
24.0,28.0,1002.0,9.84,0.0,0.0,106.0
10.0,25.0,1013.0,118.46,0.0,0.0,12.0
9.0,24.0,1012.0,29.95,0.0,0.0,33.0
-3.0,14.0,1009.0,4.92,0.0,0.0,363.0
-2.0,6.0,1017.0,1.79,0.0,0.0,249.0
23.0,35.0,1009.0,8.94,0.0,0.0,106.0
18.0,19.0,1008.0,14.76,0.0,7.0,102.0
-23.0,14.0,1019.0,7.15,0.0,0.0,19.0
4.0,17.0,1014.0,6.26,0.0,0.0,163.0
-9.0,17.0,1013.0,12.07,0.0,0.0,47.0
20.0,27.0,1013.0,16.09,0.0,0.0,69.0
-1.0,18.0,1011.0,185.06,0.0,0.0,100.0
-20.0,-12.0,1020.0,0.89,0.0,0.0,41.0
-27.0,-11.0,1032.0,118.48,0.0,0.0,19.0
-20.0,-5.0,1022.0,19.67,0.0,0.0,13.0
24.0,31.0,1007.0,17.89,0.0,0.0,153.0
-15.0,-2.0,1031.0,140.36,0.0,0.0,15.0
22.0,24.0,1005.0,4.92,0.0,0.0,213.0
-13.0,-6.0,1028.0,2.67,0.0,0.0,267.0
-16.0,-1.0,1037.0,8.94,0.0,0.0,25.0
22.0,23.0,1001.0,3.13,0.0,3.0,126.0
17.0,29.0,1008.0,0.89,0.0,0.0,27.0
21.0,24.0,1004.0,22.36,0.0,0.0,38.0
1.0,8.0,1020.0,2.67,0.0,0.0,308.0
-6.0,-2.0,1025.0,1.79,0.0,0.0,21.0
21.0,22.0,1014.0,6.71,0.0,0.0,92.0
11.0,17.0,1016.0,1.79,0.0,0.0,87.0
13.0,21.0,1013.0,0.89,0.0,0.0,29.0
-12.0,4.0,1026.0,69.74,0.0,0.0,18.0
10.0,22.0,1015.0,24.15,0.0,0.0,157.0
-14.0,6.0,1026.0,0.89,0.0,0.0,164.0
19.0,34.0,1000.0,29.94,0.0,0.0,220.0
17.0,18.0,1005.0,0.89,0.0,0.0,96.0
21.0,28.0,1014.0,1.79,0.0,0.0,149.0
10.0,17.0,1017.0,15.2,0.0,1.0,28.0
-13.0,7.0,1023.0,13.86,0.0,0.0,24.0
8.0,20.0,1006.0,0.89,0.0,0.0,53.0
17.0,18.0,1011.0,1.78,0.0,0.0,119.0
-15.0,-3.0,1023.0,8.05,0.0,0.0,27.0
-4.0,2.0,1024.0,0.89,0.0,0.0,142.0
23.0,25.0,1003.0,3.13,0.0,0.0,145.0
-22.0,-4.0,1023.0,8.94,0.0,0.0,20.0
-1.0,2.0,1012.0,28.17,0.0,0.0,144.0
-25.0,-7.0,1027.0,235.56,0.0,0.0,15.0
7.0,9.0,1025.0,0.89,0.0,0.0,78.0
-24.0,-12.0,1033.0,178.8,0.0,0.0,16.0
22.0,24.0,1004.0,0.89,0.0,0.0,38.0
10.0,28.0,1002.0,4.02,0.0,0.0,9.0
0.0,6.0,1017.0,0.89,0.0,0.0,143.0
-13.0,8.0,1015.0,6.26,0.0,0.0,13.0
23.0,35.0,996.0,3.13,0.0,0.0,122.0
-2.0,28.0,1010.0,7.6,0.0,0.0,17.0
10.0,26.0,1009.0,3.13,0.0,0.0,135.0
23.0,36.0,1008.0,4.02,0.0,0.0,51.0
17.0,20.0,1017.0,1.78,0.0,0.0,96.0
-15.0,0.0,1026.0,108.63,0.0,0.0,37.0
-2.0,-2.0,1026.0,0.89,0.0,0.0,348.0
5.0,9.0,1018.0,0.89,0.0,0.0,53.0
12.0,13.0,1021.0,1.78,0.0,0.0,62.0
17.0,27.0,1007.0,1.79,0.0,0.0,79.0
6.0,12.0,1011.0,1.79,0.0,0.0,9.0
14.0,29.0,1000.0,0.89,0.0,0.0,86.0
16.0,23.0,1008.0,1.79,0.0,0.0,45.0
22.0,25.0,1001.0,2.68,0.0,0.0,87.0
24.0,28.0,1008.0,1.79,0.0,0.0,74.0
18.0,34.0,1001.0,129.18,0.0,0.0,89.0
7.0,20.0,1026.0,18.33,0.0,0.0,43.0
-9.0,2.0,1028.0,4.92,0.0,0.0,50.0
24.0,29.0,1005.0,2.68,0.0,0.0,213.0
-9.0,-2.0,1025.0,12.97,0.0,0.0,182.0
9.0,28.0,1001.0,79.57,0.0,0.0,9.0
3.0,18.0,1023.0,9.84,0.0,0.0,231.0
-8.0,8.0,1019.0,19.22,0.0,0.0,140.0
21.0,27.0,1004.0,42.92,0.0,0.0,96.0
-7.0,-1.0,1028.0,0.89,0.0,0.0,56.0
-18.0,-2.0,1019.0,0.89,0.0,0.0,37.0
1.0,5.0,1019.0,4.02,0.0,0.0,283.0
22.0,29.0,1002.0,17.44,0.0,0.0,115.0
1.0,4.0,1028.0,4.92,0.0,0.0,87.0
21.0,22.0,999.0,5.81,0.0,2.0,189.0
16.0,21.0,1006.0,1.79,0.0,0.0,46.0
-19.0,-3.0,1024.0,29.95,0.0,0.0,7.0
13.0,26.0,1001.0,3.13,0.0,0.0,24.0
18.0,23.0,1008.0,79.14,0.0,0.0,100.0
-20.0,5.0,1025.0,29.06,0.0,0.0,18.0
-7.0,2.0,1027.0,8.94,0.0,0.0,27.0
14.0,14.0,1017.0,0.89,0.0,0.0,81.0
25.0,28.0,1000.0,52.33,0.0,0.0,130.0
-5.0,-4.0,1023.0,1.79,0.0,0.0,177.0
24.0,29.0,1005.0,30.84,0.0,0.0,142.0
17.0,21.0,1016.0,14.76,0.0,0.0,89.0
-12.0,-8.0,1033.0,5.37,0.0,0.0,187.0
5.0,12.0,1023.0,1.79,0.0,0.0,356.0
17.0,19.0,1014.0,1.79,0.0,0.0,66.0
15.0,16.0,1013.0,1.78,0.0,0.0,143.0
-17.0,-10.0,1030.0,0.89,0.0,0.0,73.0
10.0,12.0,1020.0,1.79,0.0,0.0,249.0
7.0,12.0,1020.0,1.78,0.0,0.0,127.0
22.0,24.0,1003.0,27.71,0.0,3.0,35.0
-27.0,-8.0,1029.0,82.23,0.0,0.0,13.0
-4.0,11.0,1027.0,7.15,0.0,0.0,77.0
-8.0,14.0,1025.0,1.79,0.0,0.0,159.0
16.0,24.0,1005.0,28.17,0.0,0.0,144.0
-11.0,-3.0,1034.0,0.89,0.0,0.0,94.0
19.0,20.0,1009.0,1.79,0.0,5.0,28.0
11.0,12.0,1006.0,0.89,0.0,0.0,98.0
-11.0,-7.0,1024.0,3.13,0.0,0.0,170.0
-17.0,-2.0,1019.0,0.45,0.0,0.0,115.0
-14.0,12.0,1024.0,1.78,0.0,0.0,18.0
-12.0,0.0,1021.0,29.92,0.0,0.0,66.0
15.0,23.0,1014.0,1.79,0.0,0.0,101.0
16.0,26.0,1017.0,3.57,0.0,0.0,76.0
10.0,21.0,1018.0,1.78,0.0,0.0,169.0
-1.0,27.0,1002.0,47.83,0.0,0.0,173.0
-1.0,30.0,1006.0,0.89,0.0,0.0,22.0
-5.0,-1.0,1025.0,4.92,0.0,0.0,25.0
-10.0,-4.0,1029.0,0.45,0.0,0.0,24.0
17.0,29.0,997.0,17.88,0.0,0.0,27.0
-20.0,-5.0,1026.0,41.12,0.0,0.0,14.0
-9.0,-7.0,1029.0,0.89,0.0,0.0,245.0
13.0,28.0,1003.0,8.05,0.0,1.0,16.0
-12.0,-5.0,1028.0,7.6,0.0,0.0,41.0
0.0,2.0,1022.0,4.45,0.0,0.0,6.0
18.0,18.0,1011.0,1.34,0.0,0.0,98.0
0.0,1.0,1018.0,1.78,2.0,0.0,100.0
13.0,27.0,1005.0,23.7,0.0,0.0,143.0
8.0,23.0,1010.0,3.58,0.0,0.0,51.0
-9.0,1.0,1025.0,1.79,0.0,0.0,248.0
21.0,22.0,1009.0,2.68,0.0,0.0,184.0
-7.0,-5.0,1024.0,10.72,0.0,0.0,124.0
2.0,34.0,1004.0,3.13,0.0,0.0,123.0
-1.0,14.0,1026.0,0.89,0.0,0.0,122.0
-8.0,-1.0,1023.0,2.67,0.0,0.0,282.0
1.0,14.0,1022.0,1.79,0.0,0.0,111.0
7.0,11.0,1004.0,37.55,0.0,0.0,96.0
-8.0,-4.0,1029.0,11.62,0.0,0.0,46.0
3.0,17.0,1017.0,37.1,0.0,0.0,7.0
6.0,41.0,999.0,7.15,0.0,0.0,7.0
-4.0,7.0,1026.0,6.71,0.0,0.0,135.0
7.0,19.0,1018.0,3.58,0.0,0.0,164.0
12.0,12.0,1017.0,0.45,0.0,0.0,250.0
9.0,15.0,1018.0,0.89,0.0,0.0,57.0
-15.0,-8.0,1032.0,0.89,0.0,0.0,188.0
3.0,22.0,1006.0,13.86,0.0,0.0,105.0
2.0,2.0,1013.0,6.71,0.0,0.0,188.0
-24.0,-8.0,1027.0,337.97,0.0,0.0,21.0
5.0,5.0,1020.0,0.89,0.0,0.0,306.0
-11.0,7.0,1016.0,21.46,0.0,0.0,43.0
-8.0,-5.0,1037.0,0.89,0.0,0.0,64.0
11.0,12.0,1019.0,1.78,0.0,0.0,201.0
