Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
Dec,1,2,1,3,Returning_Visitor,False,False
Dec,1,13,9,20,Returning_Visitor,False,False
Nov,1,8,3,11,Returning_Visitor,False,False
Jul,2,2,1,3,New_Visitor,False,False
Aug,3,2,4,4,Returning_Visitor,False,False
Dec,1,1,3,1,Returning_Visitor,False,False
Mar,3,2,7,3,Returning_Visitor,True,False
Sep,3,2,6,13,Returning_Visitor,False,False
Oct,3,2,8,20,Returning_Visitor,False,False
May,2,2,1,4,Returning_Visitor,False,False
Aug,1,1,1,2,Returning_Visitor,False,False
Sep,2,2,1,2,Returning_Visitor,False,False
Mar,2,6,1,3,Returning_Visitor,False,False
May,2,2,3,2,Returning_Visitor,False,False
Nov,2,2,1,2,Returning_Visitor,False,False
Dec,2,2,3,2,Returning_Visitor,False,False
Nov,1,8,1,11,Returning_Visitor,True,True
May,1,1,3,3,Returning_Visitor,False,False
Mar,2,2,3,1,Returning_Visitor,False,False
Mar,3,2,1,3,Returning_Visitor,True,False
Nov,1,1,1,2,Returning_Visitor,False,True
Mar,4,2,2,11,Returning_Visitor,True,True
Mar,2,2,7,1,Returning_Visitor,True,False
Dec,2,2,3,2,Returning_Visitor,False,False
May,2,5,4,6,Returning_Visitor,False,False
Mar,2,4,3,8,Returning_Visitor,True,True
May,2,2,2,3,Returning_Visitor,False,False
May,2,2,3,3,Returning_Visitor,False,False
Dec,3,2,3,6,Returning_Visitor,False,False
Dec,1,1,1,3,Returning_Visitor,False,False
May,1,1,3,3,Returning_Visitor,False,False
Nov,3,1,1,2,Returning_Visitor,True,True
Mar,1,1,4,2,Returning_Visitor,False,False
Dec,2,2,5,2,Returning_Visitor,True,False
May,3,2,4,1,Returning_Visitor,True,False
Nov,2,2,1,2,New_Visitor,False,False
May,3,2,4,1,Returning_Visitor,False,False
Nov,2,4,1,2,Returning_Visitor,False,True
Sep,1,1,6,5,New_Visitor,True,True
Sep,2,2,8,4,Returning_Visitor,False,True
Mar,2,2,7,2,Returning_Visitor,False,False
Mar,1,1,6,1,Returning_Visitor,True,False
Oct,3,2,1,1,Returning_Visitor,False,False
Nov,2,5,4,2,Returning_Visitor,False,True
Nov,2,2,6,2,Returning_Visitor,False,True
Nov,2,2,3,10,Returning_Visitor,False,False
Dec,2,2,4,3,Returning_Visitor,False,False
May,3,2,1,13,Returning_Visitor,False,False
Dec,2,2,1,2,Returning_Visitor,True,False
Nov,2,2,1,2,Returning_Visitor,False,False
Mar,2,4,3,2,Returning_Visitor,True,False
May,3,2,1,2,New_Visitor,False,False
May,2,2,1,4,Returning_Visitor,False,False
Nov,1,1,1,8,New_Visitor,True,True
Mar,2,2,5,2,Returning_Visitor,False,False
Nov,1,1,1,2,New_Visitor,False,False
Nov,3,2,8,13,Other,False,False
Oct,2,4,1,2,Returning_Visitor,True,False
May,3,2,6,13,Returning_Visitor,False,False
Nov,1,1,3,5,New_Visitor,False,True
Dec,1,1,3,2,Returning_Visitor,True,False
Aug,1,8,4,1,Returning_Visitor,False,True
May,2,10,3,4,Returning_Visitor,True,False
Mar,2,4,5,1,Returning_Visitor,False,False
Nov,3,2,1,2,Returning_Visitor,False,False
Dec,2,2,1,2,New_Visitor,False,False
June,3,2,5,4,Returning_Visitor,False,False
May,2,2,3,2,Returning_Visitor,True,False
Oct,1,1,7,5,New_Visitor,False,False
Mar,2,2,1,1,Returning_Visitor,False,False
Dec,2,6,1,3,Returning_Visitor,True,False
Sep,2,2,7,1,Returning_Visitor,False,False
Oct,2,2,1,2,Returning_Visitor,False,False
Nov,3,2,7,3,Returning_Visitor,False,False
Nov,2,2,3,10,Returning_Visitor,True,True
Dec,2,2,3,2,New_Visitor,False,False
Oct,2,2,9,2,Returning_Visitor,True,False
Dec,1,1,4,2,Returning_Visitor,True,False
Nov,1,1,1,2,New_Visitor,False,False
Mar,2,2,3,8,Returning_Visitor,False,False
Nov,2,2,1,2,New_Visitor,False,False
Aug,2,2,1,1,Returning_Visitor,False,False
Mar,3,2,3,1,Returning_Visitor,False,False
Dec,3,2,1,2,Returning_Visitor,False,False
May,2,4,1,5,New_Visitor,False,False
May,1,1,8,2,Returning_Visitor,False,True
Dec,2,2,2,1,Returning_Visitor,False,False
May,2,2,3,4,Returning_Visitor,True,False
Nov,3,2,3,3,Returning_Visitor,False,False
Jul,3,2,1,1,Returning_Visitor,False,False
Mar,2,4,1,1,Returning_Visitor,False,False
Nov,2,2,1,2,Returning_Visitor,False,False
Nov,2,2,1,2,Returning_Visitor,False,True
Nov,2,2,3,3,Returning_Visitor,False,False
May,2,2,1,2,Returning_Visitor,False,False
May,3,2,6,1,Returning_Visitor,False,False
May,2,2,1,2,Returning_Visitor,False,True
May,2,4,3,3,Returning_Visitor,False,False
Nov,1,1,4,3,Returning_Visitor,False,False
May,2,2,4,6,Returning_Visitor,False,False
May,2,2,1,4,Returning_Visitor,False,False
Nov,2,4,1,2,Returning_Visitor,False,True
May,4,2,3,6,Returning_Visitor,False,False
Dec,2,2,3,2,Returning_Visitor,False,False
Dec,2,2,1,2,Returning_Visitor,False,True
May,2,2,1,3,Returning_Visitor,False,False
Mar,1,1,4,2,Returning_Visitor,False,True
Dec,2,4,3,1,Returning_Visitor,False,False
Nov,3,2,6,10,Returning_Visitor,True,False
Mar,1,1,8,3,Returning_Visitor,False,False
Oct,4,1,4,3,Returning_Visitor,True,False
May,1,1,1,3,Returning_Visitor,False,False
Nov,3,2,1,2,Returning_Visitor,True,True
May,1,1,1,6,Returning_Visitor,True,False
Nov,2,5,5,2,New_Visitor,False,False
Nov,2,2,2,2,New_Visitor,False,False
Nov,1,8,8,1,Returning_Visitor,False,True
Mar,2,2,1,1,Returning_Visitor,False,False
May,2,2,3,3,New_Visitor,True,False
Jul,3,2,3,13,Returning_Visitor,True,False
Nov,2,6,1,2,Returning_Visitor,True,False
May,2,4,9,20,Returning_Visitor,False,False
Mar,2,5,1,3,Returning_Visitor,False,False
May,2,4,3,3,Returning_Visitor,False,False
Sep,2,2,1,2,Returning_Visitor,False,True
Oct,2,2,4,4,Returning_Visitor,False,False
Mar,2,2,1,2,Returning_Visitor,False,False
Jul,2,4,8,2,Returning_Visitor,False,True
May,1,1,1,3,Returning_Visitor,False,False
May,2,6,3,3,Returning_Visitor,False,False
May,2,6,1,6,Returning_Visitor,True,False
Dec,2,2,1,2,Returning_Visitor,False,False
Feb,1,1,2,3,Returning_Visitor,False,False
May,3,2,1,3,New_Visitor,False,True
Feb,4,1,1,3,Returning_Visitor,False,False
Dec,2,2,4,3,Returning_Visitor,False,True
Mar,2,4,3,1,Returning_Visitor,False,False
Dec,2,2,1,2,Returning_Visitor,False,False
May,2,4,8,6,Returning_Visitor,False,False
Aug,2,2,1,2,Returning_Visitor,False,False
Mar,2,5,1,1,Returning_Visitor,False,False
May,2,2,1,4,Returning_Visitor,False,False
May,2,2,3,13,Returning_Visitor,False,False
Nov,2,2,1,1,Returning_Visitor,True,True
Jul,1,2,1,2,Returning_Visitor,True,False
Mar,2,4,3,2,Returning_Visitor,False,False
May,2,2,8,3,Returning_Visitor,False,False
May,2,2,9,2,Returning_Visitor,True,False
May,1,1,1,3,Returning_Visitor,False,False
May,2,2,1,1,Returning_Visitor,False,False
May,1,1,4,2,New_Visitor,False,False
June,1,1,1,2,Returning_Visitor,True,False
Mar,2,2,1,3,Returning_Visitor,False,False
Mar,2,4,6,3,Returning_Visitor,False,False
Nov,1,1,1,10,Returning_Visitor,True,True
May,2,2,1,3,Returning_Visitor,False,False
Nov,2,2,1,6,New_Visitor,False,False
Mar,2,2,1,1,Returning_Visitor,False,False
Dec,2,2,8,2,New_Visitor,False,False
May,2,2,2,1,Returning_Visitor,False,False
Mar,3,2,1,3,Returning_Visitor,False,False
Mar,2,2,1,1,Returning_Visitor,False,False
Nov,1,2,1,4,Returning_Visitor,False,False
Dec,2,2,4,13,Returning_Visitor,False,False
Mar,2,2,2,3,Returning_Visitor,False,False
Jul,3,3,3,4,Returning_Visitor,False,False
Aug,2,4,1,1,Returning_Visitor,True,False
Nov,2,2,4,2,Returning_Visitor,False,True
Jul,1,1,1,2,Returning_Visitor,False,False
Dec,3,2,1,2,New_Visitor,False,False
Nov,3,2,6,8,Returning_Visitor,True,False
Nov,3,2,4,2,Returning_Visitor,False,True
May,2,2,1,2,Returning_Visitor,False,True
Mar,2,2,6,1,Returning_Visitor,False,False
May,2,2,4,2,Returning_Visitor,False,False
Dec,1,2,3,10,Returning_Visitor,True,False
May,2,2,2,3,Returning_Visitor,True,False
Oct,2,2,2,2,New_Visitor,False,False
May,2,2,1,2,Returning_Visitor,False,False
May,2,2,2,3,Returning_Visitor,False,False
Oct,1,1,1,2,Returning_Visitor,True,True
May,1,1,1,1,Returning_Visitor,False,False
Dec,1,1,2,8,New_Visitor,True,False
May,3,2,3,2,Returning_Visitor,False,False
Nov,1,1,4,2,Returning_Visitor,False,False
Dec,2,2,9,3,Returning_Visitor,False,False
Nov,3,2,6,2,Returning_Visitor,True,False
Mar,3,2,1,10,Returning_Visitor,True,False
May,3,2,6,13,Returning_Visitor,False,False
Jul,2,4,3,4,Returning_Visitor,False,False
May,3,2,8,2,Returning_Visitor,True,False
Oct,2,4,8,2,New_Visitor,False,False
May,2,2,1,2,Returning_Visitor,True,False
Nov,4,2,3,3,Returning_Visitor,False,False
Dec,1,8,1,6,Returning_Visitor,False,False
Mar,3,2,1,1,Returning_Visitor,False,False
May,2,2,4,1,Returning_Visitor,True,False
May,2,2,1,4,Returning_Visitor,False,False
Sep,3,2,1,13,Returning_Visitor,False,False
May,2,2,3,4,Returning_Visitor,False,True
Nov,2,2,3,2,Returning_Visitor,False,False
Mar,2,4,3,2,Returning_Visitor,True,False
May,1,1,1,3,Returning_Visitor,False,False
June,2,2,1,3,Returning_Visitor,False,False
May,2,2,6,2,New_Visitor,True,True
Nov,1,1,2,4,Returning_Visitor,False,False
May,3,2,3,13,Returning_Visitor,True,False
Sep,2,2,4,13,Returning_Visitor,False,False
May,3,2,1,13,Returning_Visitor,False,False
Dec,2,2,1,2,New_Visitor,False,False
Jul,2,2,3,13,Returning_Visitor,False,False
May,3,2,4,3,Returning_Visitor,False,False
Nov,2,2,2,2,Returning_Visitor,False,True
Jul,2,2,8,6,New_Visitor,False,True
Nov,1,1,1,2,Returning_Visitor,False,False
Jul,2,2,3,3,Returning_Visitor,False,True
Aug,1,1,2,4,Returning_Visitor,False,True
June,1,1,1,3,Returning_Visitor,False,False
May,3,2,1,4,Returning_Visitor,True,False
Nov,2,2,9,8,Returning_Visitor,False,False
Mar,2,2,1,1,Returning_Visitor,False,False
Nov,3,2,1,2,Returning_Visitor,False,False
June,1,2,1,5,Returning_Visitor,False,False
Sep,2,4,1,1,Returning_Visitor,False,False
Nov,2,2,2,3,Returning_Visitor,False,False
May,4,1,8,4,Returning_Visitor,False,False
Mar,3,2,1,3,Returning_Visitor,False,False
Mar,1,1,1,1,Returning_Visitor,False,False
Dec,1,1,3,1,Returning_Visitor,False,False
Nov,2,2,1,3,Returning_Visitor,False,True
May,2,2,1,5,Returning_Visitor,True,False
Mar,2,4,1,3,Returning_Visitor,False,False
Mar,3,2,4,10,Returning_Visitor,False,False
Nov,2,2,5,1,Returning_Visitor,False,False
Dec,3,2,1,1,Returning_Visitor,False,False
May,3,2,1,13,Returning_Visitor,False,False
Dec,2,2,2,3,Returning_Visitor,False,False
Sep,4,1,9,3,Returning_Visitor,True,False
June,2,4,3,1,Returning_Visitor,False,True
Dec,1,1,1,2,Returning_Visitor,False,False
May,2,2,1,2,Returning_Visitor,False,False
Mar,2,5,1,1,Returning_Visitor,False,False
May,2,6,3,2,Returning_Visitor,False,False
Nov,2,5,3,13,Returning_Visitor,True,False
May,1,1,3,2,Returning_Visitor,False,False
May,2,2,5,2,New_Visitor,False,False
Dec,2,2,1,3,Returning_Visitor,False,False
May,1,1,2,3,Returning_Visitor,True,False
Dec,4,1,3,1,Returning_Visitor,True,True
Mar,3,2,2,1,Returning_Visitor,False,False
Mar,3,2,7,9,Returning_Visitor,True,False
May,3,2,4,2,Returning_Visitor,False,False
May,1,1,1,3,Returning_Visitor,False,False
Nov,1,1,7,2,Returning_Visitor,False,True
Sep,3,2,3,4,Returning_Visitor,False,False
Nov,2,2,2,2,Returning_Visitor,False,False
May,3,2,7,2,Returning_Visitor,False,False
Mar,1,1,2,1,Returning_Visitor,False,False
Jul,2,2,7,4,Returning_Visitor,False,False
June,3,2,5,1,Returning_Visitor,False,False
May,2,2,3,1,Returning_Visitor,False,False
Sep,2,2,5,1,Returning_Visitor,False,False
Mar,2,2,5,8,New_Visitor,False,False
Dec,3,2,1,3,Returning_Visitor,False,False
May,3,2,3,13,Returning_Visitor,False,False
Mar,2,2,1,1,Returning_Visitor,False,False
May,2,10,1,1,Returning_Visitor,False,False
Mar,2,2,7,10,Returning_Visitor,False,False
May,3,2,1,1,Returning_Visitor,False,False
Mar,3,2,2,3,Returning_Visitor,False,False
Nov,3,2,1,1,Returning_Visitor,False,False
May,2,4,3,1,Returning_Visitor,False,False
Sep,3,2,3,2,Returning_Visitor,True,True
Mar,1,8,1,1,Returning_Visitor,False,False
Nov,2,2,1,1,Returning_Visitor,True,False
May,2,2,2,4,Returning_Visitor,True,False
Dec,2,2,1,13,Returning_Visitor,False,False
June,2,2,5,2,Returning_Visitor,False,True
Nov,2,1,1,2,Returning_Visitor,False,True
May,2,2,1,19,Returning_Visitor,False,False
Mar,2,2,1,6,Returning_Visitor,True,False
May,2,2,1,2,Returning_Visitor,False,False
May,2,2,7,3,Returning_Visitor,False,False
Nov,2,2,1,2,Returning_Visitor,False,False
May,2,2,1,2,Returning_Visitor,True,False
May,1,1,4,2,New_Visitor,True,False
May,3,2,1,6,Returning_Visitor,False,False
Dec,3,2,2,2,Returning_Visitor,False,False
Nov,3,2,1,13,Returning_Visitor,False,False
May,1,1,3,2,Returning_Visitor,False,False
Mar,1,2,9,2,Returning_Visitor,True,True
May,2,2,1,4,Returning_Visitor,False,False
Dec,2,2,1,2,Returning_Visitor,False,False
May,2,2,4,4,Returning_Visitor,False,False
Nov,3,2,1,11,Returning_Visitor,True,False
May,2,2,5,2,Returning_Visitor,True,False
Nov,2,2,4,1,Returning_Visitor,False,False
Nov,2,2,7,1,Returning_Visitor,False,True
Nov,2,2,1,2,Returning_Visitor,True,False
May,2,4,3,3,Returning_Visitor,False,False
Sep,3,2,4,4,Returning_Visitor,True,False
Nov,2,2,2,10,Returning_Visitor,True,False
Dec,1,1,1,1,Returning_Visitor,True,False
Aug,2,2,1,2,Returning_Visitor,False,False
Dec,4,2,1,2,New_Visitor,True,False
Mar,2,2,2,1,Returning_Visitor,False,False
Mar,2,2,1,2,New_Visitor,True,False
Mar,1,1,3,1,Returning_Visitor,False,False
Mar,2,2,6,1,Returning_Visitor,False,False
Jul,2,2,1,3,Returning_Visitor,False,False
Nov,2,2,1,2,Returning_Visitor,False,False
Aug,2,2,2,1,Returning_Visitor,False,True
Jul,1,1,9,3,Returning_Visitor,False,False
May,3,2,7,13,Returning_Visitor,False,False
Nov,2,2,1,2,New_Visitor,False,False
Mar,3,2,4,1,Returning_Visitor,False,False
May,1,1,1,3,Returning_Visitor,False,False
May,3,2,3,5,Returning_Visitor,False,False
May,3,2,3,13,Returning_Visitor,False,False
Sep,2,2,1,5,New_Visitor,True,True
Sep,2,2,3,3,Returning_Visitor,False,False
Dec,2,2,7,2,Returning_Visitor,False,True
Feb,1,1,1,3,Returning_Visitor,False,False
May,4,1,1,1,Returning_Visitor,False,False
Nov,2,2,2,3,Returning_Visitor,False,False
Mar,2,2,3,1,Returning_Visitor,False,False
May,1,1,2,5,Returning_Visitor,True,False
May,2,4,6,5,New_Visitor,False,False
Mar,3,2,1,8,New_Visitor,True,False
Nov,2,6,1,2,Returning_Visitor,False,False
Mar,2,2,1,1,Returning_Visitor,False,False
May,3,2,2,3,Returning_Visitor,False,False
Mar,3,2,1,3,Returning_Visitor,False,False
Nov,2,2,3,2,Returning_Visitor,True,True
Sep,2,2,9,2,Returning_Visitor,False,True
Nov,3,2,3,2,Returning_Visitor,True,True
Nov,2,2,1,8,New_Visitor,True,True
Dec,2,5,1,1,Returning_Visitor,False,False
Dec,2,2,1,2,Returning_Visitor,False,False
Sep,1,1,1,3,Returning_Visitor,False,False
Jul,3,2,8,20,Returning_Visitor,False,False
Nov,2,2,9,1,Returning_Visitor,False,False
Nov,2,2,4,3,Returning_Visitor,False,False
Mar,2,10,4,3,Returning_Visitor,False,False
Nov,2,10,2,4,Returning_Visitor,True,False
Dec,1,1,2,10,Returning_Visitor,False,False
May,2,5,1,3,Returning_Visitor,False,False
May,1,1,3,1,Returning_Visitor,True,False
Dec,1,1,1,2,Returning_Visitor,False,False
Dec,2,2,6,2,Returning_Visitor,True,False
Dec,3,2,1,3,Returning_Visitor,False,False
May,3,2,1,20,Returning_Visitor,True,False
May,1,1,1,1,Returning_Visitor,False,True
Sep,2,2,3,2,Returning_Visitor,False,False
May,2,2,6,13,Returning_Visitor,False,False
Mar,3,2,2,1,Returning_Visitor,False,False
May,1,1,6,1,Returning_Visitor,False,False
Aug,2,2,2,2,Returning_Visitor,False,False
May,1,1,3,15,Returning_Visitor,False,False
May,2,2,2,2,Returning_Visitor,True,False
Nov,1,1,3,7,Returning_Visitor,False,False
Oct,2,2,2,20,Returning_Visitor,False,True
May,2,2,2,4,Returning_Visitor,False,False
Dec,2,4,7,2,New_Visitor,False,True
May,1,1,1,3,Returning_Visitor,False,False
Dec,2,4,3,8,Returning_Visitor,False,True
May,3,2,2,4,Returning_Visitor,False,False
Nov,2,2,1,2,Returning_Visitor,False,False
Dec,3,2,3,2,Returning_Visitor,False,False
May,3,2,6,11,Returning_Visitor,False,False
May,2,2,2,2,New_Visitor,False,False
Nov,1,1,4,2,New_Visitor,False,False
Dec,3,3,1,3,Returning_Visitor,False,False
Nov,1,1,4,2,Returning_Visitor,True,True
May,2,2,3,1,Returning_Visitor,False,False
Oct,2,2,6,2,Returning_Visitor,False,True
Jul,1,1,4,4,Returning_Visitor,False,False
Oct,1,1,1,3,Returning_Visitor,False,False
Nov,1,8,4,11,Returning_Visitor,False,False
May,1,1,1,2,Returning_Visitor,False,True
May,2,2,1,4,Returning_Visitor,False,False
May,2,5,1,5,New_Visitor,False,False
Mar,2,2,3,2,Returning_Visitor,False,False
May,2,2,6,4,Returning_Visitor,False,False
Dec,2,2,4,3,Returning_Visitor,False,False
Nov,3,2,1,3,Returning_Visitor,False,False
Nov,1,1,1,3,Returning_Visitor,False,False
Aug,2,10,4,3,Returning_Visitor,False,True
May,2,5,3,1,Returning_Visitor,False,False
Nov,2,2,1,2,Returning_Visitor,False,False
Nov,1,1,1,10,Returning_Visitor,True,False
Nov,2,2,1,1,Returning_Visitor,False,False
Dec,1,1,7,2,Returning_Visitor,True,False
Nov,2,2,3,7,Returning_Visitor,False,True
Jul,1,1,1,1,Returning_Visitor,False,False
May,1,2,2,4,Returning_Visitor,False,False
Nov,3,2,2,1,Returning_Visitor,False,False
Nov,1,1,9,3,Returning_Visitor,False,False
May,1,1,5,1,Returning_Visitor,False,False
Nov,1,1,8,2,Returning_Visitor,False,False
Dec,2,4,8,2,Returning_Visitor,False,False
Nov,2,2,1,3,Returning_Visitor,False,True
May,3,2,5,6,Returning_Visitor,False,False
Jul,2,2,1,4,Returning_Visitor,False,True
May,2,2,1,4,Returning_Visitor,True,False
May,2,2,1,5,Returning_Visitor,False,False
June,2,2,6,2,Returning_Visitor,False,False
Mar,2,5,1,8,New_Visitor,False,True
May,3,2,4,4,Returning_Visitor,True,False
Dec,3,2,3,1,Returning_Visitor,True,False
Dec,2,2,6,2,Returning_Visitor,False,False
Dec,1,1,3,2,Returning_Visitor,True,False
Mar,2,2,8,1,Returning_Visitor,False,False
Mar,2,10,1,3,New_Visitor,False,False
May,4,1,2,4,Returning_Visitor,True,True
Nov,2,2,1,2,Returning_Visitor,False,False
Nov,2,2,1,1,Returning_Visitor,False,False
Nov,2,2,4,13,Returning_Visitor,False,False
May,2,2,1,18,Returning_Visitor,False,False
Nov,3,2,5,1,Returning_Visitor,False,False
May,2,2,1,5,New_Visitor,True,False
Nov,1,1,1,1,Returning_Visitor,False,False
May,2,2,1,3,Returning_Visitor,False,False
Nov,1,1,1,3,Returning_Visitor,False,False
Nov,2,2,4,2,New_Visitor,False,False
Nov,2,2,1,3,Returning_Visitor,False,False
Nov,1,1,4,3,Returning_Visitor,False,True
Oct,2,2,7,3,Returning_Visitor,True,False
Jul,2,2,1,1,Returning_Visitor,False,True
Mar,1,1,1,1,Returning_Visitor,True,False
May,1,1,1,3,Returning_Visitor,True,False
Nov,1,1,1,2,Returning_Visitor,False,True
Feb,2,2,8,4,Returning_Visitor,False,False
Sep,3,2,6,1,Returning_Visitor,False,False
Mar,4,1,2,3,Returning_Visitor,True,False
Jul,2,2,5,1,Returning_Visitor,False,False
May,2,4,5,4,Returning_Visitor,True,False
Aug,1,1,1,2,Returning_Visitor,False,False
May,3,2,3,4,Returning_Visitor,True,True
Sep,2,2,9,2,New_Visitor,False,False
Nov,2,2,4,1,Returning_Visitor,False,False
Nov,2,2,1,2,Returning_Visitor,False,False
Dec,1,1,6,1,Returning_Visitor,False,False
Dec,3,2,1,2,Returning_Visitor,True,False
May,3,2,3,18,Returning_Visitor,False,False
June,2,2,3,1,New_Visitor,False,False
Mar,2,2,8,3,Returning_Visitor,False,False
May,2,2,1,3,New_Visitor,False,False
Nov,1,1,4,2,New_Visitor,False,False
May,3,2,2,2,Returning_Visitor,False,False
Aug,1,1,1,3,Returning_Visitor,False,False
Nov,2,4,1,2,Returning_Visitor,False,False
May,2,2,6,2,Returning_Visitor,False,False
Aug,2,2,1,4,Returning_Visitor,True,True
Dec,1,1,8,2,Returning_Visitor,False,False
May,3,2,6,3,Returning_Visitor,False,False
Nov,2,2,4,8,Returning_Visitor,False,False
Nov,3,2,2,2,New_Visitor,True,False
May,3,2,6,13,Returning_Visitor,False,False
May,2,2,4,2,New_Visitor,True,True
June,1,1,6,2,Returning_Visitor,False,False
Nov,3,2,1,1,Other,True,False
May,2,5,4,1,Returning_Visitor,False,False
Mar,2,2,2,1,Returning_Visitor,False,False
May,2,6,8,3,Returning_Visitor,False,False
Dec,2,2,4,10,Returning_Visitor,False,True
Mar,2,4,8,2,Returning_Visitor,False,True
Dec,2,2,4,2,Returning_Visitor,False,False
Mar,2,2,1,1,Returning_Visitor,False,False
May,3,2,3,3,Returning_Visitor,False,False
May,3,3,3,4,Returning_Visitor,False,False
Jul,2,2,7,1,Returning_Visitor,True,False
Nov,1,1,4,2,Returning_Visitor,False,False
Oct,2,2,6,2,New_Visitor,True,True
May,2,2,2,2,Returning_Visitor,False,False
Nov,2,6,1,1,Returning_Visitor,False,False
Dec,2,5,3,6,Returning_Visitor,False,False
Mar,2,2,1,2,Returning_Visitor,False,False
Aug,2,2,3,2,New_Visitor,False,False
Sep,1,1,1,2,Returning_Visitor,True,False
Mar,2,2,1,1,Returning_Visitor,False,True
May,3,2,2,13,Returning_Visitor,False,False
Sep,2,4,3,5,New_Visitor,False,False
Nov,2,2,1,1,Returning_Visitor,False,False
Mar,3,2,4,3,Returning_Visitor,True,False
May,2,6,2,3,Returning_Visitor,False,False
Oct,1,1,1,3,New_Visitor,False,False
May,2,2,3,4,Returning_Visitor,False,False
Mar,2,10,3,1,Returning_Visitor,False,True
Dec,4,1,1,8,New_Visitor,False,False
Nov,2,2,3,20,Returning_Visitor,True,False
May,2,2,1,1,Returning_Visitor,False,False
Nov,1,2,1,8,New_Visitor,True,False
Nov,3,2,3,2,Returning_Visitor,False,False
Nov,1,1,8,8,New_Visitor,False,False
Oct,2,7,3,5,New_Visitor,True,False
Dec,3,2,8,10,Returning_Visitor,True,True
May,2,2,3,13,Returning_Visitor,False,False
Nov,4,2,9,2,Returning_Visitor,False,False
Nov,2,2,2,1,Returning_Visitor,True,False
May,2,2,1,4,New_Visitor,False,False
Nov,3,2,1,2,New_Visitor,True,False
May,2,2,1,13,Returning_Visitor,False,False
Aug,2,2,3,1,Returning_Visitor,False,False
Oct,3,3,6,1,Returning_Visitor,True,False
Nov,2,5,3,20,Returning_Visitor,False,False
May,2,4,1,3,Returning_Visitor,False,False
Jul,2,2,7,1,Returning_Visitor,True,False
Dec,2,2,1,2,Returning_Visitor,True,False
Dec,1,8,3,11,Returning_Visitor,True,False
May,3,2,4,6,Returning_Visitor,False,False
May,1,2,1,1,Returning_Visitor,False,False
May,2,2,1,4,Returning_Visitor,False,True
Sep,2,2,4,13,Returning_Visitor,False,False
Nov,3,2,3,10,Returning_Visitor,False,False
Dec,2,2,3,2,New_Visitor,False,False
Oct,1,8,2,6,New_Visitor,False,False
Mar,2,6,7,1,Returning_Visitor,False,False
May,2,5,3,2,New_Visitor,False,False
May,3,2,3,13,Returning_Visitor,False,False
Sep,3,2,4,1,Returning_Visitor,False,True
May,2,2,3,1,Returning_Visitor,True,False
